Time,Температура (°C),Влажность (%),Авария,Счетчик аварий
22.07.2026 22:03:49.236,31.482544,69.836426,1.000000,2.000000
22.07.2026 22:03:49.347,31.502686,70.129395,1.000000,2.000000
22.07.2026 22:03:49.459,31.502686,70.324707,1.000000,2.000000
22.07.2026 22:03:49.570,31.553040,70.422363,1.000000,2.000000
22.07.2026 22:03:49.682,31.583252,70.617676,1.000000,2.000000
22.07.2026 22:03:49.794,31.583252,70.715332,1.000000,2.000000
22.07.2026 22:03:49.906,31.583252,70.715332,1.000000,2.000000
22.07.2026 22:03:50.017,31.583252,70.910645,1.000000,2.000000
22.07.2026 22:03:50.128,31.613464,71.008301,1.000000,2.000000
22.07.2026 22:03:50.240,31.613464,71.105957,1.000000,2.000000
22.07.2026 22:03:50.352,31.653748,71.307373,1.000000,2.000000
22.07.2026 22:03:50.464,31.653748,71.502686,1.000000,2.000000
22.07.2026 22:03:50.576,31.653748,71.600342,1.000000,2.000000
22.07.2026 22:03:50.688,31.704102,71.661377,1.000000,2.000000
22.07.2026 22:03:50.799,31.704102,71.759033,1.000000,2.000000
22.07.2026 22:03:50.911,31.724243,71.856689,1.000000,2.000000
22.07.2026 22:03:51.023,31.754456,71.954346,1.000000,2.000000
22.07.2026 22:03:51.134,31.704102,72.155762,1.000000,2.000000
22.07.2026 22:03:51.245,31.754456,72.253418,1.000000,2.000000
22.07.2026 22:03:51.357,31.774597,72.351074,1.000000,2.000000
22.07.2026 22:03:51.469,31.764526,72.448730,1.000000,2.000000
22.07.2026 22:03:51.581,31.794739,72.546387,1.000000,2.000000
22.07.2026 22:03:51.693,31.835022,72.644043,1.000000,2.000000
22.07.2026 22:03:51.805,31.804810,72.741699,1.000000,2.000000
22.07.2026 22:03:51.917,31.824951,72.839355,1.000000,2.000000
22.07.2026 22:03:52.028,31.845093,72.937012,1.000000,2.000000
22.07.2026 22:03:52.140,31.845093,72.937012,1.000000,2.000000
22.07.2026 22:03:52.251,31.875305,73.132324,1.000000,2.000000
22.07.2026 22:03:52.363,31.865234,73.229980,1.000000,2.000000
22.07.2026 22:03:52.475,31.875305,73.327637,1.000000,2.000000
22.07.2026 22:03:52.587,31.875305,73.425293,1.000000,2.000000
22.07.2026 22:03:52.699,31.905518,73.620605,1.000000,2.000000
22.07.2026 22:03:52.811,31.915588,73.620605,1.000000,2.000000
22.07.2026 22:03:52.923,31.925659,73.724365,1.000000,2.000000
22.07.2026 22:03:53.035,31.925659,73.822021,1.000000,2.000000
22.07.2026 22:03:53.147,31.945801,73.919678,1.000000,2.000000
22.07.2026 22:03:53.258,31.955872,73.980713,1.000000,2.000000
22.07.2026 22:03:53.370,31.955872,73.980713,1.000000,2.000000
22.07.2026 22:03:53.482,31.986084,74.176025,1.000000,2.000000
22.07.2026 22:03:53.594,31.986084,74.273682,1.000000,2.000000
22.07.2026 22:03:53.706,31.996155,74.371338,1.000000,2.000000
22.07.2026 22:03:53.818,32.026367,74.371338,1.000000,2.000000
22.07.2026 22:03:53.930,32.026367,74.468994,1.000000,2.000000
22.07.2026 22:03:54.042,32.046509,74.468994,1.000000,2.000000
22.07.2026 22:03:54.154,32.016296,74.664307,1.000000,2.000000
22.07.2026 22:03:54.266,32.056580,74.761963,1.000000,2.000000
22.07.2026 22:03:54.378,32.066650,74.859619,1.000000,2.000000
22.07.2026 22:03:54.489,32.046509,74.957275,1.000000,2.000000
22.07.2026 22:03:54.600,32.066650,74.957275,1.000000,2.000000
22.07.2026 22:03:54.712,32.106934,75.054932,1.000000,2.000000
22.07.2026 22:03:54.824,32.106934,75.054932,1.000000,2.000000
22.07.2026 22:03:54.936,32.096863,75.054932,1.000000,2.000000
22.07.2026 22:03:55.048,32.137146,75.152588,1.000000,2.000000
22.07.2026 22:03:55.160,32.137146,76.330566,1.000000,2.000000
22.07.2026 22:03:55.272,32.106934,76.525879,1.000000,2.000000
22.07.2026 22:03:55.384,32.016296,76.428223,1.000000,2.000000
22.07.2026 22:03:55.496,31.945801,76.269531,1.000000,2.000000
22.07.2026 22:03:55.608,31.845093,76.171875,1.000000,2.000000
22.07.2026 22:03:55.719,31.804810,75.976563,1.000000,2.000000
22.07.2026 22:03:55.830,31.734314,75.683594,1.000000,2.000000
22.07.2026 22:03:55.942,31.643677,75.524902,1.000000,2.000000
22.07.2026 22:03:56.053,31.553040,74.932861,1.000000,2.000000
22.07.2026 22:03:56.165,31.492615,74.639893,1.000000,2.000000
22.07.2026 22:03:56.277,31.432190,74.383545,1.000000,2.000000
22.07.2026 22:03:56.389,31.432190,73.986816,1.000000,2.000000
22.07.2026 22:03:56.501,31.381836,73.596191,1.000000,2.000000
22.07.2026 22:03:56.613,31.361694,73.205566,1.000000,2.000000
22.07.2026 22:03:56.725,31.311340,72.808838,1.000000,2.000000
22.07.2026 22:03:56.836,31.260986,72.418213,1.000000,2.000000
22.07.2026 22:03:56.948,31.200562,71.533203,1.000000,2.000000
22.07.2026 22:03:57.059,31.180420,71.179199,1.000000,2.000000
22.07.2026 22:03:57.171,31.119995,70.782471,1.000000,2.000000
22.07.2026 22:03:57.283,31.119995,70.294189,1.000000,2.000000
22.07.2026 22:03:57.395,31.109924,69.903564,1.000000,2.000000
22.07.2026 22:03:57.507,31.079712,69.506836,1.000000,2.000000
22.07.2026 22:03:57.619,31.049500,69.018555,1.000000,2.000000
22.07.2026 22:03:57.731,31.049500,68.627930,1.000000,2.000000
22.07.2026 22:03:57.842,30.989075,68.231201,1.000000,2.000000
22.07.2026 22:03:57.954,30.938721,67.382813,1.000000,2.000000
22.07.2026 22:03:58.066,30.958862,66.955566,1.000000,2.000000
22.07.2026 22:03:58.180,30.938721,66.595459,1.000000,2.000000
22.07.2026 22:03:58.290,30.898438,66.204834,1.000000,2.000000
22.07.2026 22:03:58.402,30.888367,65.808105,1.000000,2.000000
22.07.2026 22:03:58.514,30.888367,65.417480,1.000000,2.000000
22.07.2026 22:03:58.626,30.858154,65.026855,1.000000,2.000000
22.07.2026 22:03:58.737,30.807800,64.630127,0.000000,2.000000
22.07.2026 22:03:58.849,30.757446,63.842773,0.000000,2.000000
22.07.2026 22:03:58.961,30.757446,63.549805,0.000000,2.000000
22.07.2026 22:03:59.073,30.737305,63.159180,0.000000,2.000000
22.07.2026 22:03:59.184,30.717163,62.866211,0.000000,2.000000
22.07.2026 22:03:59.295,30.686951,62.500000,0.000000,2.000000
22.07.2026 22:03:59.407,30.686951,62.207031,0.000000,2.000000
22.07.2026 22:03:59.519,30.666809,61.810303,0.000000,2.000000
22.07.2026 22:03:59.631,30.666809,61.517334,0.000000,2.000000
22.07.2026 22:03:59.743,30.646667,61.224365,0.000000,2.000000
22.07.2026 22:03:59.854,30.646667,60.534668,0.000000,2.000000
22.07.2026 22:03:59.966,30.606384,60.241699,0.000000,2.000000
22.07.2026 22:04:00.078,30.606384,59.942627,0.000000,2.000000
22.07.2026 22:04:00.189,30.606384,59.649658,0.000000,2.000000
22.07.2026 22:04:00.301,30.566101,59.454346,0.000000,2.000000
22.07.2026 22:04:00.412,30.566101,59.161377,0.000000,2.000000
22.07.2026 22:04:00.524,30.535889,58.862305,0.000000,2.000000
22.07.2026 22:04:00.636,30.525818,58.569336,0.000000,2.000000
22.07.2026 22:04:00.748,30.485535,58.081055,0.000000,2.000000
22.07.2026 22:04:00.859,30.485535,57.781982,0.000000,2.000000
22.07.2026 22:04:00.971,30.495605,57.586670,0.000000,2.000000
22.07.2026 22:04:01.083,30.465393,57.318115,0.000000,2.000000
22.07.2026 22:04:01.195,30.455322,57.122803,0.000000,2.000000
22.07.2026 22:04:01.307,30.445251,56.927490,0.000000,2.000000
22.07.2026 22:04:01.419,30.425110,56.634521,0.000000,2.000000
22.07.2026 22:04:01.530,30.425110,56.433105,0.000000,2.000000
22.07.2026 22:04:01.642,30.384827,56.237793,0.000000,2.000000
22.07.2026 22:04:01.753,30.384827,55.847168,0.000000,2.000000
22.07.2026 22:04:01.865,30.384827,55.645752,0.000000,2.000000
22.07.2026 22:04:01.976,30.364685,55.450439,0.000000,2.000000
22.07.2026 22:04:02.087,30.344543,55.255127,0.000000,2.000000
22.07.2026 22:04:02.199,30.344543,55.059814,0.000000,2.000000
22.07.2026 22:04:02.311,30.334473,54.864502,0.000000,2.000000
22.07.2026 22:04:02.422,30.304260,54.663086,0.000000,2.000000
22.07.2026 22:04:02.534,30.314331,54.565430,0.000000,2.000000
22.07.2026 22:04:02.645,30.294189,54.370117,0.000000,2.000000
22.07.2026 22:04:02.757,30.294189,54.077148,0.000000,2.000000
22.07.2026 22:04:02.867,30.263977,53.979492,0.000000,2.000000
22.07.2026 22:04:02.978,30.263977,53.778076,0.000000,2.000000
22.07.2026 22:04:03.089,30.243835,53.680420,0.000000,2.000000
22.07.2026 22:04:03.199,30.213623,53.607178,0.000000,2.000000
22.07.2026 22:04:03.311,30.213623,53.411865,0.000000,2.000000
22.07.2026 22:04:03.422,30.213623,53.314209,0.000000,2.000000
22.07.2026 22:04:03.533,30.213623,53.216553,0.000000,2.000000
22.07.2026 22:04:03.644,30.193481,53.118896,0.000000,2.000000
22.07.2026 22:04:03.756,30.163269,52.923584,0.000000,2.000000
22.07.2026 22:04:03.870,30.153198,52.722168,0.000000,2.000000
22.07.2026 22:04:03.978,30.143127,52.624512,0.000000,2.000000
22.07.2026 22:04:04.087,30.122986,52.526855,0.000000,2.000000
22.07.2026 22:04:04.195,30.122986,52.429199,0.000000,2.000000
22.07.2026 22:04:04.303,30.112915,52.331543,0.000000,2.000000
22.07.2026 22:04:04.413,30.082703,52.233887,0.000000,2.000000
22.07.2026 22:04:04.523,30.082703,52.136230,0.000000,2.000000
22.07.2026 22:04:04.631,30.082703,52.032471,0.000000,2.000000
22.07.2026 22:04:04.738,30.032349,51.934814,0.000000,2.000000
22.07.2026 22:04:04.848,30.052490,51.837158,0.000000,2.000000
22.07.2026 22:04:04.957,30.022278,51.641846,0.000000,2.000000
22.07.2026 22:04:05.065,30.002136,51.641846,0.000000,2.000000
22.07.2026 22:04:05.173,30.002136,51.544189,0.000000,2.000000
22.07.2026 22:04:05.283,29.971924,51.470947,0.000000,2.000000
22.07.2026 22:04:05.392,29.992065,51.348877,0.000000,2.000000
22.07.2026 22:04:05.500,29.971924,51.275635,0.000000,2.000000
22.07.2026 22:04:05.609,29.971924,51.275635,0.000000,2.000000
22.07.2026 22:04:05.719,29.941711,51.177979,0.000000,2.000000
22.07.2026 22:04:05.829,29.941711,51.074219,0.000000,2.000000
22.07.2026 22:04:05.937,29.931641,50.976563,0.000000,2.000000
22.07.2026 22:04:06.044,29.901428,50.976563,0.000000,2.000000
22.07.2026 22:04:06.155,29.901428,50.781250,0.000000,2.000000
22.07.2026 22:04:06.264,29.901428,50.781250,0.000000,2.000000
22.07.2026 22:04:06.374,29.921570,50.976563,0.000000,2.000000
22.07.2026 22:04:06.481,29.941711,51.074219,0.000000,2.000000
22.07.2026 22:04:06.591,30.112915,51.049805,0.000000,2.000000
22.07.2026 22:04:06.703,30.263977,51.123047,0.000000,2.000000
22.07.2026 22:04:06.813,30.384827,51.220703,0.000000,2.000000
22.07.2026 22:04:06.922,30.515747,51.300049,0.000000,2.000000
22.07.2026 22:04:07.033,30.646667,51.495361,0.000000,2.000000
22.07.2026 22:04:07.143,30.717163,51.568604,0.000000,2.000000
22.07.2026 22:04:07.253,30.908508,52.056885,0.000000,2.000000
22.07.2026 22:04:07.363,31.009216,52.227783,0.000000,2.000000
22.07.2026 22:04:07.470,31.059570,52.520752,0.000000,2.000000
22.07.2026 22:04:07.579,31.130066,52.819824,0.000000,2.000000
22.07.2026 22:04:07.688,31.200562,53.088379,0.000000,2.000000
22.07.2026 22:04:07.799,31.240845,53.381348,0.000000,2.000000
22.07.2026 22:04:07.906,31.260986,53.771973,0.000000,2.000000
22.07.2026 22:04:08.015,31.301270,54.071045,0.000000,2.000000
22.07.2026 22:04:08.125,31.351624,54.461670,0.000000,2.000000
22.07.2026 22:04:08.234,31.381836,54.754639,0.000000,2.000000
22.07.2026 22:04:08.342,31.422119,55.145264,0.000000,2.000000
22.07.2026 22:04:08.452,31.462402,55.413818,0.000000,2.000000
22.07.2026 22:04:08.560,31.482544,56.201172,0.000000,2.000000
22.07.2026 22:04:08.668,31.502686,56.591797,0.000000,2.000000
22.07.2026 22:04:08.777,31.532898,56.982422,0.000000,2.000000
22.07.2026 22:04:08.886,31.532898,57.281494,0.000000,2.000000
22.07.2026 22:04:08.994,31.573181,57.672119,0.000000,2.000000
22.07.2026 22:04:09.104,31.603394,58.062744,0.000000,2.000000
22.07.2026 22:04:09.213,31.603394,58.355713,0.000000,2.000000
22.07.2026 22:04:09.320,31.623535,58.752441,0.000000,2.000000
22.07.2026 22:04:09.430,31.623535,59.045410,0.000000,2.000000
22.07.2026 22:04:09.541,31.653748,59.436035,0.000000,2.000000
22.07.2026 22:04:09.650,31.673889,59.729004,0.000000,2.000000
22.07.2026 22:04:09.758,31.673889,60.418701,0.000000,2.000000
22.07.2026 22:04:09.868,31.704102,60.778809,0.000000,2.000000
22.07.2026 22:04:09.978,31.734314,61.071777,0.000000,2.000000
22.07.2026 22:04:10.086,31.754456,61.468506,0.000000,2.000000
22.07.2026 22:04:10.194,31.774597,61.761475,0.000000,2.000000
22.07.2026 22:04:10.304,31.764526,62.054443,0.000000,2.000000
22.07.2026 22:04:10.413,31.774597,62.347412,0.000000,2.000000
22.07.2026 22:04:10.523,31.824951,62.640381,0.000000,2.000000
22.07.2026 22:04:10.630,31.794739,63.037109,0.000000,2.000000
22.07.2026 22:04:10.739,31.824951,63.330078,0.000000,2.000000
22.07.2026 22:04:10.847,31.835022,63.623047,0.000000,2.000000
22.07.2026 22:04:10.956,31.875305,64.208984,0.000000,2.000000
22.07.2026 22:04:11.064,31.875305,64.410400,0.000000,2.000000
22.07.2026 22:04:11.174,31.905518,64.703369,0.000000,2.000000
22.07.2026 22:04:11.281,31.875305,64.996338,0.000000,2.000000
22.07.2026 22:04:11.393,31.915588,65.289307,1.000000,3.000000
22.07.2026 22:04:11.500,31.945801,65.484619,1.000000,3.000000
22.07.2026 22:04:11.609,31.925659,65.777588,1.000000,3.000000
22.07.2026 22:04:11.717,31.925659,66.076660,1.000000,3.000000
22.07.2026 22:04:11.826,31.976013,66.235352,1.000000,3.000000
22.07.2026 22:04:11.935,31.986084,66.534424,1.000000,3.000000
22.07.2026 22:04:12.042,31.976013,66.729736,1.000000,3.000000
22.07.2026 22:04:12.149,31.986084,67.022705,1.000000,3.000000
22.07.2026 22:04:12.258,31.996155,67.510986,1.000000,3.000000
22.07.2026 22:04:12.366,32.026367,67.706299,1.000000,3.000000
22.07.2026 22:04:12.476,32.016296,67.999268,1.000000,3.000000
22.07.2026 22:04:12.585,32.026367,68.200684,1.000000,3.000000
22.07.2026 22:04:12.694,32.066650,68.493652,1.000000,3.000000
22.07.2026 22:04:12.803,32.096863,68.688965,1.000000,3.000000
22.07.2026 22:04:12.911,32.046509,68.884277,1.000000,3.000000
22.07.2026 22:04:13.020,32.096863,69.079590,1.000000,3.000000
22.07.2026 22:04:13.130,32.096863,69.274902,1.000000,3.000000
22.07.2026 22:04:13.239,32.106934,69.567871,1.000000,3.000000
22.07.2026 22:04:13.347,32.106934,69.763184,1.000000,3.000000
22.07.2026 22:04:13.457,32.137146,70.159912,1.000000,3.000000
22.07.2026 22:04:13.566,32.137146,70.355225,1.000000,3.000000
22.07.2026 22:04:13.675,32.147217,70.452881,1.000000,3.000000
22.07.2026 22:04:13.784,32.147217,70.648193,1.000000,3.000000
22.07.2026 22:04:13.892,32.167358,70.843506,1.000000,3.000000
22.07.2026 22:04:14.001,32.167358,71.038818,1.000000,3.000000
22.07.2026 22:04:14.110,32.177429,71.234131,1.000000,3.000000
22.07.2026 22:04:14.219,32.217712,71.301270,1.000000,3.000000
22.07.2026 22:04:14.328,32.207642,71.496582,1.000000,3.000000
22.07.2026 22:04:14.437,32.237854,71.691895,1.000000,3.000000
22.07.2026 22:04:14.546,32.237854,71.789551,1.000000,3.000000
22.07.2026 22:04:14.654,32.247925,72.180176,1.000000,3.000000
22.07.2026 22:04:14.765,32.237854,72.277832,1.000000,3.000000
22.07.2026 22:04:14.873,32.268066,72.473145,1.000000,3.000000
22.07.2026 22:04:14.981,32.268066,72.570801,1.000000,3.000000
22.07.2026 22:04:15.091,32.318420,72.766113,1.000000,3.000000
22.07.2026 22:04:15.201,32.268066,72.863770,1.000000,3.000000
22.07.2026 22:04:15.310,32.268066,73.059082,1.000000,3.000000
22.07.2026 22:04:15.419,32.298279,73.162842,1.000000,3.000000
22.07.2026 22:04:15.527,32.318420,73.260498,1.000000,3.000000
22.07.2026 22:04:15.635,32.318420,73.455811,1.000000,3.000000
22.07.2026 22:04:15.745,32.318420,73.553467,1.000000,3.000000
22.07.2026 22:04:15.855,32.348633,73.846436,1.000000,3.000000
22.07.2026 22:04:15.963,32.368774,73.944092,1.000000,3.000000
22.07.2026 22:04:16.073,32.348633,74.041748,1.000000,3.000000
22.07.2026 22:04:16.183,32.358704,74.139404,1.000000,3.000000
22.07.2026 22:04:16.292,32.388916,74.334717,1.000000,3.000000
22.07.2026 22:04:16.401,32.388916,74.432373,1.000000,3.000000
22.07.2026 22:04:16.510,32.368774,74.530029,1.000000,3.000000
22.07.2026 22:04:16.619,32.398987,74.627686,1.000000,3.000000
22.07.2026 22:04:16.729,32.419128,74.725342,1.000000,3.000000
22.07.2026 22:04:16.838,32.388916,74.822998,1.000000,3.000000
22.07.2026 22:04:16.946,32.388916,74.920654,1.000000,3.000000
22.07.2026 22:04:17.056,32.439270,75.079346,1.000000,3.000000
22.07.2026 22:04:17.164,32.439270,75.183105,1.000000,3.000000
22.07.2026 22:04:17.274,32.439270,75.280762,1.000000,3.000000
22.07.2026 22:04:17.384,32.469482,75.378418,1.000000,3.000000
22.07.2026 22:04:17.492,32.439270,75.476074,1.000000,3.000000
22.07.2026 22:04:17.601,32.469482,75.573730,1.000000,3.000000
22.07.2026 22:04:17.710,32.479553,75.573730,1.000000,3.000000
22.07.2026 22:04:17.818,32.509766,75.671387,1.000000,3.000000
22.07.2026 22:04:17.928,32.489624,75.769043,1.000000,3.000000
22.07.2026 22:04:18.036,32.519836,75.769043,1.000000,3.000000
22.07.2026 22:04:18.147,32.509766,75.866699,1.000000,3.000000
22.07.2026 22:04:18.256,32.519836,75.964355,1.000000,3.000000
22.07.2026 22:04:18.365,32.519836,76.062012,1.000000,3.000000
22.07.2026 22:04:18.474,32.509766,76.159668,1.000000,3.000000
22.07.2026 22:04:18.584,32.539978,76.159668,1.000000,3.000000
22.07.2026 22:04:18.693,32.570190,76.354980,1.000000,3.000000
22.07.2026 22:04:18.801,32.550049,76.354980,1.000000,3.000000
22.07.2026 22:04:18.910,32.570190,76.452637,1.000000,3.000000
22.07.2026 22:04:19.021,32.590332,76.452637,1.000000,3.000000
22.07.2026 22:04:19.129,32.570190,76.550293,1.000000,3.000000
22.07.2026 22:04:19.237,32.590332,76.550293,1.000000,3.000000
22.07.2026 22:04:19.345,32.610474,76.647949,1.000000,3.000000
22.07.2026 22:04:19.455,32.640686,76.745605,1.000000,3.000000
22.07.2026 22:04:19.564,32.610474,76.745605,1.000000,3.000000
22.07.2026 22:04:19.673,32.620544,76.745605,1.000000,3.000000
22.07.2026 22:04:19.781,32.610474,76.843262,1.000000,3.000000
22.07.2026 22:04:19.891,32.620544,76.843262,1.000000,3.000000
22.07.2026 22:04:19.998,32.610474,76.940918,1.000000,3.000000
22.07.2026 22:04:20.109,32.640686,76.940918,1.000000,3.000000
22.07.2026 22:04:20.218,32.670898,76.940918,1.000000,3.000000
22.07.2026 22:04:20.326,32.670898,76.940918,1.000000,3.000000
22.07.2026 22:04:20.434,32.670898,77.038574,1.000000,3.000000
22.07.2026 22:04:20.544,32.670898,77.038574,1.000000,3.000000
22.07.2026 22:04:20.653,32.701111,77.001953,1.000000,3.000000
22.07.2026 22:04:20.763,32.701111,77.099609,1.000000,3.000000
22.07.2026 22:04:20.869,32.670898,77.136230,1.000000,3.000000
22.07.2026 22:04:20.980,32.711182,77.099609,1.000000,3.000000
22.07.2026 22:04:21.088,32.731323,77.197266,1.000000,3.000000
22.07.2026 22:04:21.198,32.731323,77.197266,1.000000,3.000000
22.07.2026 22:04:21.306,32.691040,77.197266,1.000000,3.000000
22.07.2026 22:04:21.417,32.711182,77.197266,1.000000,3.000000
22.07.2026 22:04:21.528,32.741394,77.294922,1.000000,3.000000
22.07.2026 22:04:21.635,32.761536,77.392578,1.000000,3.000000
22.07.2026 22:04:21.744,32.731323,77.490234,1.000000,3.000000
22.07.2026 22:04:21.853,32.791748,77.587891,1.000000,3.000000
22.07.2026 22:04:21.958,32.761536,77.783203,1.000000,3.000000
22.07.2026 22:04:22.068,32.771606,77.880859,1.000000,3.000000
22.07.2026 22:04:22.179,32.771606,78.570557,1.000000,3.000000
22.07.2026 22:04:22.287,32.711182,79.058838,1.000000,3.000000
22.07.2026 22:04:22.397,32.660828,78.802490,1.000000,3.000000
22.07.2026 22:04:22.505,32.590332,78.509521,1.000000,3.000000
22.07.2026 22:04:22.615,32.519836,78.314209,1.000000,3.000000
22.07.2026 22:04:22.724,32.469482,78.118896,1.000000,3.000000
22.07.2026 22:04:22.834,32.398987,77.764893,1.000000,3.000000
22.07.2026 22:04:22.943,32.348633,77.471924,1.000000,3.000000
22.07.2026 22:04:23.052,32.268066,77.172852,1.000000,3.000000
22.07.2026 22:04:23.163,32.177429,76.428223,1.000000,3.000000
22.07.2026 22:04:23.271,32.137146,75.939941,1.000000,3.000000
22.07.2026 22:04:23.381,32.106934,75.549316,1.000000,3.000000
22.07.2026 22:04:23.489,32.056580,75.054932,1.000000,3.000000
22.07.2026 22:04:23.598,32.026367,74.664307,1.000000,3.000000
22.07.2026 22:04:23.707,31.976013,74.176025,1.000000,3.000000
22.07.2026 22:04:23.818,31.945801,73.724365,1.000000,3.000000
22.07.2026 22:04:23.927,31.915588,73.229980,1.000000,3.000000
22.07.2026 22:04:24.035,31.915588,72.741699,1.000000,3.000000
22.07.2026 22:04:24.144,31.875305,72.253418,1.000000,3.000000
22.07.2026 22:04:24.252,31.865234,71.759033,1.000000,3.000000
22.07.2026 22:04:24.362,31.774597,70.782471,1.000000,3.000000
22.07.2026 22:04:24.473,31.764526,70.385742,1.000000,3.000000
22.07.2026 22:04:24.581,31.764526,69.897461,1.000000,3.000000
22.07.2026 22:04:24.689,31.734314,69.409180,1.000000,3.000000
22.07.2026 22:04:24.799,31.704102,68.914795,1.000000,3.000000
22.07.2026 22:04:24.909,31.683960,68.463135,1.000000,3.000000
22.07.2026 22:04:25.016,31.653748,68.066406,1.000000,3.000000
22.07.2026 22:04:25.124,31.643677,67.578125,1.000000,3.000000
22.07.2026 22:04:25.233,31.643677,67.089844,1.000000,3.000000
22.07.2026 22:04:25.343,31.613464,66.693115,1.000000,3.000000
22.07.2026 22:04:25.452,31.603394,66.204834,1.000000,3.000000
22.07.2026 22:04:25.560,31.553040,65.417480,1.000000,3.000000
22.07.2026 22:04:25.668,31.532898,64.929199,0.000000,3.000000
22.07.2026 22:04:25.777,31.502686,64.538574,0.000000,3.000000
22.07.2026 22:04:25.886,31.492615,64.141846,0.000000,3.000000
22.07.2026 22:04:25.993,31.462402,63.653564,0.000000,3.000000
22.07.2026 22:04:26.101,31.462402,63.360596,0.000000,3.000000
22.07.2026 22:04:26.212,31.432190,62.902832,0.000000,3.000000
22.07.2026 22:04:26.322,31.432190,62.603760,0.000000,3.000000
22.07.2026 22:04:26.432,31.422119,62.213135,0.000000,3.000000
22.07.2026 22:04:26.541,31.401978,61.822510,0.000000,3.000000
22.07.2026 22:04:26.652,31.401978,61.523438,0.000000,3.000000
22.07.2026 22:04:26.763,31.361694,60.742188,0.000000,3.000000
22.07.2026 22:04:26.873,31.361694,60.449219,0.000000,3.000000
22.07.2026 22:04:26.981,31.351624,60.150146,0.000000,3.000000
22.07.2026 22:04:27.089,31.331482,59.759521,0.000000,3.000000
22.07.2026 22:04:27.200,31.331482,59.661865,0.000000,3.000000
22.07.2026 22:04:27.308,31.311340,60.052490,0.000000,3.000000
22.07.2026 22:04:27.416,31.361694,60.742188,0.000000,3.000000
22.07.2026 22:04:27.525,31.482544,61.499023,0.000000,3.000000
22.07.2026 22:04:27.634,31.603394,62.280273,0.000000,3.000000
22.07.2026 22:04:27.745,31.704102,63.037109,0.000000,3.000000
22.07.2026 22:04:27.853,31.774597,63.916016,0.000000,3.000000
22.07.2026 22:04:27.962,31.955872,65.844727,1.000000,4.000000
22.07.2026 22:04:28.070,32.016296,66.729736,1.000000,4.000000
22.07.2026 22:04:28.180,32.046509,67.510986,1.000000,4.000000
22.07.2026 22:04:28.288,32.127075,68.395996,1.000000,4.000000
22.07.2026 22:04:28.398,32.197571,69.244385,1.000000,4.000000
22.07.2026 22:04:28.508,32.247925,70.220947,1.000000,4.000000
22.07.2026 22:04:28.617,32.298279,71.105957,1.000000,4.000000
22.07.2026 22:04:28.726,32.358704,71.887207,1.000000,4.000000
22.07.2026 22:04:28.835,32.398987,72.766113,1.000000,4.000000
22.07.2026 22:04:28.944,32.398987,73.651123,1.000000,4.000000
22.07.2026 22:04:29.053,32.429199,74.395752,1.000000,4.000000
22.07.2026 22:04:29.164,32.509766,76.062012,1.000000,4.000000
22.07.2026 22:04:29.274,32.570190,76.843262,1.000000,4.000000
22.07.2026 22:04:29.384,32.580261,77.728271,1.000000,4.000000
22.07.2026 22:04:29.494,32.620544,78.607178,1.000000,4.000000
22.07.2026 22:04:29.604,32.660828,79.388428,1.000000,4.000000
22.07.2026 22:04:29.714,32.670898,80.169678,1.000000,4.000000
22.07.2026 22:04:29.822,32.701111,80.914307,1.000000,4.000000
22.07.2026 22:04:29.927,32.711182,81.799316,1.000000,4.000000
22.07.2026 22:04:30.039,32.711182,82.580566,1.000000,4.000000
22.07.2026 22:04:30.151,32.731323,83.947754,1.000000,4.000000
22.07.2026 22:04:30.263,32.570190,84.576416,1.000000,4.000000
22.07.2026 22:04:30.375,32.479553,85.266113,1.000000,4.000000
22.07.2026 22:04:30.487,32.348633,85.894775,1.000000,4.000000
22.07.2026 22:04:30.599,32.268066,86.383057,1.000000,4.000000
22.07.2026 22:04:30.710,32.147217,87.011719,1.000000,4.000000
22.07.2026 22:04:30.822,32.046509,87.402344,1.000000,4.000000
22.07.2026 22:04:30.934,31.955872,87.896729,1.000000,4.000000
22.07.2026 22:04:31.046,31.905518,88.330078,1.000000,4.000000
22.07.2026 22:04:31.160,31.804810,89.208984,1.000000,4.000000
22.07.2026 22:04:31.270,31.754456,89.605713,1.000000,4.000000
22.07.2026 22:04:31.382,31.724243,89.898682,1.000000,4.000000
22.07.2026 22:04:31.493,31.673889,90.332031,1.000000,4.000000
22.07.2026 22:04:31.604,31.653748,90.625000,1.000000,4.000000
22.07.2026 22:04:31.715,31.573181,91.021729,1.000000,4.000000
22.07.2026 22:04:31.827,31.542969,91.217041,1.000000,4.000000
22.07.2026 22:04:31.939,31.492615,91.412354,1.000000,4.000000
22.07.2026 22:04:32.051,31.643677,92.395020,1.000000,4.000000
22.07.2026 22:04:32.165,31.774597,92.840576,1.000000,4.000000
22.07.2026 22:04:32.275,31.875305,93.426514,1.000000,4.000000
22.07.2026 22:04:32.388,31.996155,93.872070,1.000000,4.000000
22.07.2026 22:04:32.497,32.066650,94.360352,1.000000,4.000000
22.07.2026 22:04:32.609,32.197571,94.805908,1.000000,4.000000
22.07.2026 22:04:32.721,32.288208,95.294189,1.000000,4.000000
22.07.2026 22:04:32.833,32.358704,95.880127,1.000000,4.000000
22.07.2026 22:04:32.945,32.429199,96.325684,1.000000,4.000000
22.07.2026 22:04:33.056,32.489624,97.204590,1.000000,4.000000
